objectid,name_std,acreage,year,raw_excerpt
10350,George Woodroof Of King William County,640.0,1726.0,640a in Saint George Parish in Spotsylvania County
10351,William Prewett Of King And Queen Co.,400.0,1726.0,400a on the Fork of the South Fork of the South river in Saint Georges Parish in Spotsylvania County
10352,Thomas Carr Junr. Of King William Co. Gent.,1000.0,1726.0,"1000a N Side the Northanna, St. Georges Par. Spotsylvania Co."
10353,Thomas Gambrill Of King William Co.,200.0,1726.0,200a N Side the Northa anna in Saint Georges Par. in Spotsylvania County
10354,John James Of Saint George Par. In Spotsylvania Co.,850.0,1726.0,850a in the parish & Co. afsd
10355,Stephen Sharp Of St. George Parish In Spotsylvania County,400.0,1726.0,400a in the Same parish and County
10356,William Holliway Of St. Stevens Parish K&q Co.,650.0,1726.0,"650a St. George Par. Spotsylvania Co., S Side Nassaponnock Sw."
10357,James Taylor Junr Of K&q Co.,1000.0,1726.0,1000a N Side the Northanna in Saint Georges Parish in Spotsylvania County
10358,John Bush Of Spotsylvania Co.,800.0,1726.0,800a on the N side of Bare Swamp in the afsd Co.
10359,John Taylor And James Taylor Sons Of Edmund Taylor Of,800.0,1726.0,800a on both sides of Arnolds Run below East North East on the North Side the North Anna in St. George parish in Spotsylvania County
10360,John Hawkins Of King William Co.,400.0,1726.0,"400a both Sides of Terys Run, N Side the N Fork of the Northanna in Spotsylvania County"
10361,Michael Guiney Of King William Co.,1000.0,1726.0,1000a in St. George Parish in Spotsylvania Co.
10362,Dennet Abney Junr,400.0,1726.0,400a N Side the North Anna in St. Georges Par. in Spotsylvania County
10363,Augustine Smith Of Petsoe Par. Gloucester Co.,402.0,1726.0,402a in St. George Parish in Spotsylvania Co.
10364,John Baylor Junr. The Son Of John Baylor Late Of King And Queen County Gent. Dec'd,1300.0,1726.0,1300a North side of Mattapony River in Drysdale Parish in King & Queen County
10365,John Baylor,3360.0,1726.0,3360a North Side of Mattapony Riv. Drysdale parish in King and Queen County
10366,Robert Baylor Of King & Queen County Gent.,1100.0,1726.0,1100a on both sides of the S fork of East North East in St. Georges parish in Spotsylvania County
10367,Robert Baylor Of King & Queen Co. Gent.,2650.0,1726.0,"2650a, 500a part on both sides the South Riv."
10368,John Buckner Of Gloucester County Gent.,18.0,1726.0,18a on the W side the Deep Run and on the N Side of
10369,Nathaniel Sanders Of K&q Co.,1200.0,1726.0,"1200a both sides the Gleady Forke, S side of Mattapony Riv. in St. Johns parish in King William County"
10370,Leonard Holmes Of Saint George Par. Spotsylvania Co.,278.0,1726.0,278a in the parish and County aforesaid
10371,William Smith Of King William Co. Gent.,380.0,1726.0,380a in Spotsylvania County afsd [sic]
10372,William Robertson,1500.0,1726.0,1500a in St. George Parish Spotsylvania County
10373,Aaron Pinson Of Spotsylvania Co.,280.0,1727.0,280a in Saint Georges Parish and County aforesaid
10374,Thomas Certain Of Spotsylvania Co.,1000.0,1727.0,1000a in Saint Georges Par. in Spotsylvania Co.
10375,Robert Coleman Of King & Queen Co.,688.0,1727.0,"688a Spotsylvania Co. adj. Sd Coleman's Lands which he bought of Capt. Joseph Smith and Coll. John Robinson,"
10376,John Wilkins Of Spotsylvania Co.,420.0,1727.0,420a in St Georges parish in Spotsylvania Co.
10377,,400.0,1727.0,400a in Spotsylvania Co.
10378,Thomas Carr Junr. Gent. Of King William Co.,400.0,1727.0,400a upon the brs. of the Middle River Issuing out of Mattapony River and the Brs. of Spousberry Brook Issuing out of the Northanna in Saint Georges Parish in Spotsylvania Co.
10379,John Downer Of King William Co.,400.0,1727.0,"400a N Side the Northanna, upper Side Capt. Chris. Smiths Land in Saint Georges parish in Spotsylvania County"
10380,John Holloday Of King William Co.,400.0,1727.0,400a on East North East in Saint Georges par. Spotsylvania Co.
10381,Richard Gregory Of King William Co.,1000.0,1727.0,1000a in Saint Georges Parish Spotsylvania Co.
10382,William Russell Of Saint George Par. In Spotsylvania Co.,1000.0,1727.0,1000a in the parish and County aforesaid
10383,,1000.0,1727.0,1000ae N side the Northanna in Saint George Parish in Spotsylvania County aforesaid [sic]
10384,James Garnett Of Essex Co.,2180.0,1727.0,2180a Saint Georges Parish in Spotsylvania Co. afsd
10385,John Robinson Junr Of King And Queen County Gent.,5059.0,1727.0,5059a on both Sides the N ffork of the River Po and the S side the South ffork of Po in St Georges parish in Spotsylvania County
10386,Richard Cheek Of Saint George Par. In Spotsylania Co.,1000.0,1727.0,1000a in the parish and County aforesaid
10387,Roger Tandy Of King William Co.,520.0,1727.0,520a on the Brs. of East North East in Saint George Par. in Spotsylvania County
10388,Augustine Moore Of King William Co.,1000.0,1727.0,1000a on N side N anna
10389,Ambrose Grayson Of Saint George Par. In Spotsyvlania Co.,1000.0,1727.0,1000a in the parish and County aforesaid
10390,George Woodruff Of King William Co.,380.0,1728.0,380a on the North Side the Northanna
10391,Augustin Moore Of King William Co. Gent.,6950.0,1728.0,6950a part in King William and part in Spotsylvania County on the N Side the Northanna
10392,,1000.0,1728.0,1000a on the N Side the Northanna and on the S Side the Main Road in Saint Georges Par. in Spotsylvania Co.
10393,Gawin Corbin Of King And Queen County,19900.0,1728.0,19900a on the Branches of Mattapony River
10394,John Waller Junr Of Spotsylvania Co.,1000.0,1728.0,1000a N side the Northanna in Saint Georges par. in the County of Spotsylvania aforesaid
10395,Larkin Chew,1000.0,1728.0,1000a on both sides of Duglas's Run on the N side the Northanna in St. Georges parish in Spotsylvania County
10396,William Robertson Of York County Gent.,1000.0,1728.0,1000a upon the head of Stone Horse Swamp and on both sides of Piggeon River on the N side the Northanna in Saint Georges parish
10397,David Bray Of James City County Gent.,1000.0,1728.0,1000a on both sides of piggen River and on the Branches of Duglass Run on the N side the Northanna in Saint Georges parish in Spotsylvania County
10398,Joseph Roberts Of Spotsco,1000.0,1728.0,1000a on E side of East North East in George's parish in SpotsCo afsd
10399,Nathaniel Sanders Of K&q Co.,2200.0,1728.0,2200a on both sides the Gleady Fork in Saint Georges parish in the County of Spotsylvania
10400,,250.0,1728.0,250a on the N Side the Northanna in Saint Georges par. in Spotsylvania County
10401,Augustine Moore Jr Of King William Co.,1000.0,1728.0,1000a N fk N anna
10402,Benjamin Waller Of Spotsylvania Co.,1000.0,1728.0,1000a N Side the Northanna in Saint Georges par. in Spotsylvania County aforesaid
10403,Robert Baylor Of King And Queen Co.,300.0,1728.0,300a on the Brs. of South River in Saint Georges Par. in Spotsylvania County
10404,William Johnson Of Spotsylvania Co.,850.0,1728.0,850a Spotsylvania Co.  on the NE Side of Lewis River in Saint George parish
10405,,1000.0,1728.0,1000a N Side the Northanna in Saint Georges par. in Spotsvylvania County aforesaid [sic]
10406,Andrew Harrison Of Spotsco,1000.0,1728.0,1000a on brs. of Wysell alias Terrys Run
10407,John Key Of Spotsylvania Co.,350.0,1728.0,350a in Saint Georges Parish in the Co. aforesaid
10408,Edmond Waller Of Spotsylvania Co.,1000.0,1728.0,1000a N Side the Northanna in St. Georges parish and Spotsylvania County aforesaid
10409,Zachary Lewis Of Spotsylvania Co.,1000.0,1728.0,1000a N Side the Northanna in St. Georges par. in Spotsylvania County
10410,Denet Abney Junr. Of Spotsylvania Co.,381.0,1728.0,381a in Spotsylvania County aforesaid
10411,Thomas Smith Of King George County,400.0,1728.0,400a in Saint George parish in Spotsylvania County
10412,Robert Goodloe Of Spotsylvania County,1000.0,1728.0,1000a in Spotsylvania County aforesaid
10413,John London Of King & Queen Co.,950.0,1728.0,950a on brs. Terrys Run
10414,Thomas Allen & George Musick Of Spotsco Afsd,1000.0,1728.0,1000a on brs. of plentifull & Terrey Run in
10415,Anthony Gohalston Junr. & & William Gohalston,1000.0,1728.0,1000a on brs. of Terreys Run
10416,Hugh Sanders Of King & Queen Co.,1000.0,1728.0,1000a on the Brs. of the Gleady Fork in Saint Georges par. in the County of Spotsylvania
10417,Thomas Hill & Dennit Abney Of Spotsylvania Co.,419.0,1728.0,419a in the Co. afsd
10418,Anthony Gholston Of Spotsco,1000.0,1728.0,1000a SpotsCo. afsd
10419,Bartholomew Wood Of St Georges Par. Spotsylvania,786.0,1728.0,786a on a Ridge between Rappahannock and Mattapony Rivers in the parish and County aforesaid
10420,William Tapp Of St. Georges Parish In Spotsylvania Co.,716.0,1728.0,716a on Gravilly run in the parish and County aforesaid
10421,Thomas Ballard Of York County,330.0,1728.0,330a N Side the Northanna and S Side the Main Road in Saint Georges parish in the County of Spotsylvania
10422,Joseph Delaney Of Saint George Par. Spotsylvania Co.,97.0,1728.0,97a in the parish and County aforesaid
10423,John Thornton Of New Kent Co. Gent.,1000.0,1728.0,1000a Saint Georges par. in Spotsylvania Co.
10424,John Scartain Of Spotsylvania Co.,1000.0,1728.0,1000a on the Br. of East North East in Saint Georges Parish in the County aforesaid
10425,Daniel Brown Of Spotsylvania Co.,1000.0,1728.0,1000a on the Brs. of the River Tay in Saint Georges Par.  in Spotsylvania County
10426,William Haynes Of King & Queen Co.,470.0,1728.0,470a on the brs. of South Riv. in St. Georges Par. in Spotsilvania County
10427,William Smith Of Spotsylvania Co. Gent.,300.0,1728.0,300a on the br. of the South River in Saint Georges par. in the County of Spotsilvania aforesaid
10428,John Smith Of Spotsylvania Co.,300.0,1728.0,300a on the brs. of South River in St. Georges par. in the County aforesaid
10429,George Dowdy Of Spotsco,1000.0,1728.0,1000a on brs. of North Fork of Northanna in
10430,Bird Bowker Of King And Queen Co.,1500.0,1729.0,1500a S Side of Mattapony River & N Side the Gleady Forke
10431,Mann Page Of Gloucester County Esqr.,3500.0,1729.0,3500a [only 1500a part is in this survey] Spotsylvania County
10432,John Waller Of Spotsylvania Co.,2900.0,1730.0,2900a on the S side the Middle River and on the Br.
10433,Dr George Nicholas Of Williamsburgh Gent.,3000.0,1730.0,3000a on the back lines of Mr Harry Beverley on the N side the Northanna in St George parish
10434,Henry Reins,250.0,1730.0,250a in the parish of Drysdale in Caroline County
10435,Henry Raines Of Caroline Co.,436.0,1730.0,436a part in Caroline Co. and part in Spotsylvania Co.
10436,John Waller Of Spotsylvania Co. Gent.,400.0,1730.0,400a S Side Mattapony River in Spotsylvania Co. afsd
10437,Charles Chiswell Of Hanover County Gent.,15568.0,1731.0,15568a on both sides the Northanna and Pidgeon River in the Countys of Spotsylvania and Hanover
10438,George Carter Of Spotsylvania Co.,185.0,1731.0,185a on the S side the Middle River on the head of Pappaw Sw. in St George Parish in the County aforeaid
10439,Zachary Lewis Of Spotsylvania Co. Gent.,1335.0,1732.0,1335a both sides of Arnolds Run in Saint Georges Par. in the County aforesaid
10440,Parmenas Bowker,500.0,1733.0,500a S side of Mattapony River in Spotsylvania Co.
10441,,380.0,1733.0,380a St. Georges par. Spotsyl. Co. near East North East Bridge
10442,Henry Willis,1150.0,1734.0,1150a in the Parish of Saint George Spotsylvania Co.
10443,Richard Long,1165.0,1734.0,1165a in the Parish of Saint Mary in the Co. of Caroline
10444,John Anderson Of King William Co.,400.0,1735.0,400a SpotsCo
10445,George Wilson & John Clark,277.0,1735.0,277a in the Counties of Spotsylvania & Caroline on the NE Side of the main Ridge Road
10446,Henry Fitzhugh Of Stafford County,9459.0,1736.0,9459a Spotsylvania County on the S side of Rappahanock River
10447,Joseph Brock Of Spotsylvania Co.,,1738.0,
10448,Rice Curtis Junr.,462.0,1738.0,462a Spotsylvania Co. on both Sides the Cattail Run a branch of Mattapony River
10449,James Stevens,178.0,1738.0,178a Spotsylvania Co. on both Sides the Cattail Sw. or Run a branch of Mattapony River
10450,Joseph Peterson Of Spotsylvania Co.,150.0,1739.0,150a in the parish of St. Georges & Spotsylvania Co.
10451,William Bartlett,314.0,1739.0,314a Spotsylvania Co. on the brs. of Mattapony River
10452,George Goodloe,160.0,1739.0,160a Spotsylvania county on the S side of the Middle River
10453,William Bartlett,184.0,1739.0,184a Spotsylvania Co. on the brs. of Mattapony Riv.
10454,William Bartlett,174.0,1739.0,174a Spotsylvania Co. on the brs. of Mattapony Riv.
10455,Taliaferro Crag,400.0,1739.0,400a SpotsCo
10456,John Talbert,36.0,1739.0,36a Spotsylvania Co. on the Cattail Sw.
10457,William Samms & James Samms,244.0,1739.0,244a Spotsylvania Co. on both sides of Cattail Sw.
10458,Henry Rice,400.0,1739.0,400a OR Co. among heads of brs. of South fork of Mattapony Riv.
10459,John Durrett,400.0,1739.0,400a Spotsylvania Co. on the S Side the River Ta a branch of Mattapony River
10460,Anthony Street,400.0,1739.0,400a SpotsCo
10461,George Musick,393.0,1740.0,393a Spotsylvania County
10462,Robert Gaines,400.0,1741.0,400a SpotsCo among brs. of Mattapony Riv.
10463,Thomas Foster,400.0,1741.0,400a SpotsCo
10464,William Cox,543.0,1741.0,543a OR Co. on brs. of Terry's Run
10465,Hugh Sanders,207.0,1741.0,207a Spotsylvania County and parish of St George
10466,Henry Carter,183.0,1742.0,183a Spotsylvania Co. on the S side of the Middle River
10467,John Collins,400.0,1742.0,400a Spotsylvania Co. on the brs of the River Ta a branch of Mattapony River
10468,George Cook,400.0,1742.0,400a Spotsylvania County
10469,Benjamin Waller,1118.0,1743.0,1118a Spotsylvania Co.
10470,Edward Herndon The Younger,337.0,1743.0,337a Spotsylvania Co. on the brs. of Mattapony Riv.
10471,Edmund Waller,552.0,1743.0,552a Spotsylvania Co. & Parish of Saint George
10472,Humphry Bell,2825.0,1744.0,2825a Spotsylvania County
10473,George Stubblefield,502.0,1744.0,502a Spotsylvania Co. on the brs. of the Cat Tail Sw. a branch of Mattapony
10474,James Marye,400.0,1744.0,400a Spotsylvania Co.
10475,Bloomfield Long,331.0,1744.0,331a Spotsylvania Co.
10476,Robert Coleman,400.0,1744.0,400a Spotsylvania Co. and Parish of Saint George
10477,John Graves,400.0,1744.0,400a Spotsylvania Co.
10478,John Fieldour,400.0,1744.0,400a Spotsylvania Co.
10479,George Musick & John Graves,520.0,1745.0,520a Spotsylvania Co.
10480,,400.0,1745.0,400a SPCO & ORCO amongst head brs. of Mattapony Riv.
10481,,400.0,1745.0,400a Spotsylvania Co. on the Brs. of the River Ta a branch of Mattapony River
10482,William Wiatt,2946.0,1745.0,"2946a of Land Lying in the County of Spotsylvania,"
10483,William Wiat's,667.0,1745.0,667 Acres
10484,Edward Wiat's,667.0,1745.0,667 Acres
10485,Thomas Wiat's,667.0,1745.0,667 Acres
10486,John Thurston & Ann His Wife,945.0,1745.0,945 Acres
10487,William Sandidge,1416.0,1746.0,1416a SpotsCo
10488,Joseph Peterson,70.0,1746.0,70a in the parish of St. Georges in Spotsylvania Co.
10489,Larkin Chew,183.0,1747.0,183a Spotsylvania Co.
10490,Thomas Minor,263.0,1747.0,263a Spotsylvania County
10491,Thomas Ray,497.0,1748.0,497a
10492,John Chew And Francis Taliaferro Church Wardens,577.0,1748.0,577a Spotsylvania County on the S side of the River Po
10493,John Allen,358.0,1749.0,358a Spotsylvania Co. on the Brs. of Pamunkey River
10494,William Waller,148.0,1750.0,"148a of Land, Marshes and Sunken Ground in Spotsylvania Co."
10495,William Sherdy,250.0,1751.0,250a OR Co.
10496,Ephraim Musick,358.0,1759.0,358a Spotsylvania Co. on the Brs. of Pamunkey River
10497,,350.0,1760.0,350a SpotsCo
10498,Daniel Singleton,1000.0,1767.0,1000a Orange County
10499,Lewis Cragg And John Sanders,468.0,1768.0,468a Spotsylvania Co.
10500,John Warner Dec'd,1619.0,1769.0,1619 acres
10501,John Warner Dec'd,95.0,1769.0,95 acres
10502,John Warner Dec'd,1068.0,1769.0,"1068 acres, less 6 acres [for land adj. the mill dam?]"
10503,John Warner Dec'd,369.0,1769.0,369a
10504,Charles Pemberton Of Caroline Co.,200.0,1770.0,200a in Spotsylvania Co.
10505,William Spindle Of The Same Co.,170.0,1771.0,170a in the Parish of St. George and Spotsylvania County
10506,Messrs William Smith & Joseph Holladay,444.0,1772.0,444a in the parish of Berkley and Co. of Spotsylvania
10507,Joseph Brock,150.0,1773.0,150a Spotsylvania County
10508,Benjamin Holladay Senr.,1360.0,1774.0,1360a be the same More or Less in the Parish of Berkeley
10509,James Rawlings Jr. Of The Same Co.,500.0,1775.0,500a being the NE End of a Tract of 1000a gtd Christopher Smith lying in Spotsylvania County aforesaid
10510,John Holladay Of Spotsylvania Co.,,1775.0,
10511,John Holladay Senr. Of The Same Co.,210.0,1777.0,210a in the parish of Berkeley and Co. afsd
10512,Joseph Holladay Of The Same Co.,100.0,1785.0,100a be the same more or less Situate lying and being in
10513,Joseph Holladay Of The Same Co.,100.0,1785.0,100a more or less Situate lying and being in the County afsd.
10514,James Holladay Of The Same Co.,146.0,1785.0,146a be the same more or less in the County Afsd
10515,James Holloday Of The Same Co.,31.75,1787.0,31.75a in the County aforesaid
10516,Gabriel Long Of Culpeper,325.0,1789.0,325a by Survey made by John Brock D.SS. on 27 June 1775
10517,Lewis Holladay Of Spotsylvania County Of The Other Part,700.0,1803.0,700a Spotsylvania Co. Parish of Berkley
10518,Jessee Newton Deceased Estate,495.0,1817.0,495 a Caroline County
10519,William Rogers Junr Of Syco,220.0,1714.0,220a S side Main Black Water Sw. in Upper Parish of Surry Co.
10520,Benjamin Rogers,45.0,1772.0,45a SXCO on the S side of Coppohonk Sw.
10521,Nicholas Reynolds,1000.0,1636.0,1000a at Lawnes Creek
10522,William Mills,350.0,1637.0,350a in the Countie of James Citty on S side of James River bounding on N upon Smiths Fort
10523,,500.0,1638.0,500a in the Countie of James Cittie
10524,John Watkins,150.0,1638.0,150a in the Countie of James Cittie at the lower Chippokes
10525,,150.0,1638.0,150a in the Countie of James Citty
10526,Charles Foard,250.0,1638.0,250a JCCo.
10527,William Carter,1000.0,1638.0,1000a in the Countie of James Cittie distant about 3 miles
10528,John Bishop,150.0,1638.0,150a James Cittie Co. at the hd of Tappahannock
10529,,150.0,1638.0,150a in the Countie of James Citty
10530,Phillip Clarke,200.0,1638.0,200a in the Countie of James Cittie
10531,John Dunston,600.0,1639.0,600a in the Countie of James Cittie in Hogg Island maine
10532,Randall Holt,400.0,1639.0,400a in the Countie of James Cittie above the head of the lower Chippokes Creeke
10533,John Kempe,500.0,1639.0,500a James City County in Grayes Creek over against James City
10534,Phillipp Clarke,300.0,1640.0,300a in the Countie of James Cittie Upon the South side of James river twoe miles from the river side
10535,Thomas Woodhouse,200.0,1640.0,200a S side of James River aboute 2 Miles from sd river in the County of James City
10536,Georg Adkins And William Foster,250.0,1642.0,250a begining at a marked tree that stands on the reedy sw.
10537,John Smith,670.0,1642.0,670a at the head of thee sunken marsh neare the Upper Chippokes
10538,Stephen Webb,128.0,1642.0,128a of land lying upon the Lower Chippokes Creeke
10539,Benjamin Harryson,500.0,1643.0,"500a James City County, S side James River near 1.5 miles in ye wood on a branch of Sunken Marsh"
10540,William Butler Gent.,700.0,1643.0,700a S side of James River or at the head of Lawnes Creeke
10541,Henry Neale,850.0,1643.0,850a in James Citty County at the Upper Chippokes
10542,Robert Lawrance,150.0,1643.0,150a neare the Mouth of Lawnes Cr. Isle of Wight Co.
10543,Capt John Flower,500.0,1645.0,500a of Land lyeing opposite to Swann Bay in the Upper Chipoakes Creeke being in Charles City County
10544,Thomas Crafton,670.0,1646.0,670a at the head of the Sunken Marsh Neare the upper Chipoakes
10545,Edward Bland,1300.0,1647.0,1300a of Land Lyeing on the South side of James River
10546,Thomas Hill,3000.0,1648.0,3000a James City Co. Neare the head of Upper Chipoakes
10547,John Twy,200.0,1648.0,200a Upon the Maine branch of Powells Cr. in the County of James City
10548,Thomas Hart,200.0,1648.0,200a at Smith Fort in James City Co.
10549,John Watkins,850.0,1648.0,850a above the head of Greys Creeke Upon the Northerly side
10550,John Saynes,250.0,1648.0,250a Neare Smiths Fort in the County of James City
10551,Thomas Warren,290.0,1648.0,290a at the head of the Easteryest br. of Smiths Fort Cr.
10552,Thomas Woodhouse,400.0,1648.0,400a Neare the head of the Northermost br. of Smiths Fort Cr. in James City County
10553,William Ewen,1400.0,1648.0,1400a James City Co.
10554,William Edwards & Rice Davis,1080.0,1648.0,1080a upon Sunken Marsh Mayne Runn in James City Co.
10555,Robert Moseley,1100.0,1649.0,1100a above the head of Upper Chipoakes Creeke about a mile and half above the westermost branch of sd Creeke
10556,Richard Quiney,300.0,1649.0,300a in the County of James City Upon the Upper Chipoakes
10557,Arthur Allen,200.0,1649.0,200a betweene Lawnes Creeke and Chipoaks Creeke
10558,William Batt,128.0,1649.0,128a upon the Lower Chipokes Creeke Called by the Natives
10559,,150.0,1649.0,150a South side of James river a mile from the river
10560,George Burcher,300.0,1649.0,300a at the head of upper Chipoaks Creeke part thereof lyeing in Charles Citty and part in James Citty
10561,Henry White,200.0,1649.0,200a lyeing at blackewater Upon the Eastermost branch
10562,John Barker,300.0,1649.0,300a at the Verry head of the Maine branch of the Lower Chipoaks Creeke in the County of James City
10563,John Seneor,100.0,1650.0,100a South Side of James river a little abv the Colledge
10564,Roger Nicholls,300.0,1650.0,300a in the County of James City upon the
10565,John Oliver,300.0,1650.0,300a Upon the Second branch of the blackwater poynting
10566,John Bishop,300.0,1651.0,300a upon the South Side of Upper Chipoaks Creek Commonly called by the Name of Swan Bay
10567,Francis Jordan,100.0,1652.0,100a upon the river betwixt the Land of Mr. Charles Foard and Mr. Benjamin Harrison decd. being in the County of Surry
10568,Jane Bland Late The Wife Of Edward Bland Decd,1300.0,1652.0,1300a of 4300a in the County of James City
10569,John Senior,350.0,1652.0,350a whereof at the head of a br. issueing out of the
10570,,300.0,1653.0,300a upon the heads of the Upper Chipoakes devident
10571,John Bishop & James Mason,50.0,1653.0,50a Surry Co. on the South Side of James river and on the SE Side of Tapahanock Creeke
10572,John Barrow,386.0,1653.0,386a in Surry County on the South Side of James river
10573,,500.0,1654.0,500a Charles Cittie Co. on the S Side of James River
10574,,150.0,1654.0,150a Charles Citty County on the South Side of James River
10575,Thomas Binns,343.0,1656.0,343a in the County of Surry on the South side of James River
10576,Thomas Stephens,100.0,1656.0,100a SYCo. on Southern side of the Western branch of the Head upper Chippoakes Creek
10577,Ralph Dunston,350.0,1656.0,350a [and 80a] Surry County on the S side of James River
10578,Peter Green,200.0,1656.0,200a Surry County S side of James Riv. & SE Side the head of the Sunken Marsh
10579,Mary Stephens Widow,150.0,1656.0,150a Surry County on the E side of a branch of the black Water
10580,Benjamin Doll,300.0,1656.0,300a of Land in Surry County
10581,John Corker,1150.0,1657.0,1150a Surry County on the S Side of James River and on the South Side of the head of Grays Creek
10582,John Corker,1150.0,1657.0,1150a in the County of Surry on the South side of James River
10583,William Edwards Gent.,490.0,1657.0,490 Acres of Land Marsh and Swamp be it more Or less in Surry County on the South side of James River
10584,John Barker Junr,600.0,1657.0,600a Surry Co. on S side James River about 7 or 8 Miles from
10585,John Bishopp Son And Heir Of John Bishopp Deceased,300.0,1658.0,300a in James City County
10586,Edward Pettaway,250.0,1662.0,250a Surry County in the Parish of Southwark
10587,Peter Green,350.0,1663.0,350a Surry Co. on S side of James River and on the West side of the head of Lawnes Creek
10588,Mary Curry Daughter To Macum Curry,250.0,1663.0,250a being half of a parcel of Land formerly granted
10589,Thomas Senior,350.0,1664.0,350a at the head of the br. issuing out of the head
10590,George Blow,600.0,1664.0,600a Situate and lying in Surry County
10591,Thomas Swann Junior,248.0,1664.0,248a SYCo. about 3 miles Westward from John Bradies
10592,William Seward,300.0,1664.0,300a parte of a greater quantity taken up by Tho Swann Junior
10593,,300.0,1664.0,300a part of a great Quantity taken up by Thomas Swan Junior in the County of Surry
10594,Majr. William Marriott Of Surry Co.,1150.0,1665.0,"1150 Acres More or less ""Ware Neck"" or ""Southwarke"""
10595,John Brown,600.0,1666.0,600a Surry County
10596,Thomas Hunt,836.0,1666.0,836a Surry County
10597,Philip Huniford,800.0,1666.0,800a part in Surry County and part in Isle of Wight County
10598,Philip Huniford,800.0,1666.0,800a part in Surry County and part in Isle of Wight County
10599,John Rogers,200.0,1666.0,200a Surry County
10600,Anthony Spiltember,460.0,1666.0,460a Surry County
10601,,430.0,1666.0,430a Surry County
10602,Thomas Moore,400.0,1666.0,400a Surry County in Lawnes Creek Parish
10603,Mr Edward Pettaway,700.0,1666.0,"700a in the County of Surrey, and on the Eastward side of the maine branch out of Crouches Creeke"
10604,Jno Clemens,350.0,1667.0,350a Surry Co. upon a br. of Crowches Cr. nere the head thereof
10605,Daniell Regant,200.0,1667.0,200a Surry County
10606,Richard Drew,800.0,1667.0,800a scituate in Surry County
10607,Nicholas Merewether,175.0,1667.0,175a or 651a thereof bounding upon the Land the sd Merewether bought of Wm Seward
10608,Wm. Porter,600.0,1667.0,600a Lying in Surry County
10609,John Barker,600.0,1667.0,600a of 916a part thereof bindeth as followeth
10610,John Barker,316.0,1667.0,316a of 916a the residue joyning upon the sd land
10611,John Brady,380.0,1668.0,380a Surry Co. at the head of the brs. of Grayes Cr.
10612,Nicholas Merewether,240.0,1669.0,240a of 651a
10613,Nicholas Merewether,236.0,1669.0,236a of 651a
10614,Nicholas Merewether,850.0,1669.0,850a on thee black water at Cyprus Swamp in SYCo.
10615,Majr Willm. Marriott,1460.0,1669.0,1460a in the County of Surry (known by the) name of Ware Neck
10616,Eliz. Bynns,777.0,1669.0,777a in Surry County and parrish of the Lawnes Creek
10617,Rich. Awborne,605.0,1669.0,605a Surry County and Lawnes Creek parrish
10618,William Heath,378.0,1669.0,378a in SYCo. et Charles Citty County
10619,Tho. Warren,450.0,1669.0,450a SYCo.
10620,Major Willm Merriott,408.0,1670.0,408a lyeing in the County of Surry
10621,William Short Of Syco.,1100.0,1671.0,1100a of Land lying above the head of upper Chippoakes Creeke
10622,Capt Wm. Corker,1850.0,1671.0,1850a in SYCo.
10623,Arthur Davies Of Surrey County,461.0,1671.0,461a on both sides of the head of the first br. of the Main Black Water swamp part in Isle of Whight Co. & part in Surrey County
10624,Mathias Marriott And Thomas Hart,338.0,1672.0,338a Surry County
10625,Benjamin Harrison,600.0,1672.0,600a S side about 1.5 miles up upper Chipoake Creek near land formerly granted Jeremy Clements
10626,Bartho. Owen,648.0,1673.0,648a SYCo. the sd Land being formerly Granted to
10627,John Goring,574.0,1673.0,574a part of the 974a formerly granted to sd Jno Goring by pattent
10628,John Goring,400.0,1673.0,400a part of 974a in Surry County
10629,Richd. Parker,314.0,1673.0,314a SYCo. upon the maine Blackwater Swamp
10630,Richard Blow,635.0,1675.0,635a Surry County
10631,Lt.col. Geo. Jordan,690.0,1675.0,690a Upper Pish of SYCo.
10632,Fra. Mason Heir,300.0,1678.0,300a near the head of Tappahanock or Crouches Cr. in Surrey County
10633,Wm Grey & Jno Grey,800.0,1678.0,800a on the South Side James River at the head of Smiths fort Creeke & in the County of Surrey
10634,William Edwards,605.0,1679.0,605a in Surry County in Lawnes Creek pr.ish
10635,Randall Holt,1450.0,1679.0,1450a in Lawnes Creek pr.ish in the County of Surrey
10636,Thomas Binns,574.0,1679.0,574a And pr.te of the 974a
10637,Thomas Binns,400.0,1679.0,400a other parte
10638,Wm Gray Of Surrey County,680.0,1680.0,680a on both sides of the head of the Lower Sunken Marsh
10639,Thomas Senior,113.0,1680.0,113a between thee lands of Fra. Mason Jno. and Tho. Edwards
10640,,620.0,1680.0,620a in the Upper Pish of Surry County
10641,Sion Hill,420.0,1681.0,420a scituate in the upper pish of SYCo.
10642,Henry Francis,580.0,1682.0,580a SW side Birchen Swamp upper Par. of Surry Co.
10643,,420.0,1682.0,420a the blackwater brs. in the lower parish of Surry Co.
10644,Charles Savage,570.0,1682.0,570a on the black water br. in the lower Parish of Surry County
10645,Robert Savage,265.0,1682.0,265a near a parcell of land surveyed for Charles Savage
10646,,2250.0,1682.0,2250a in Lower parish Surry County
10647,Thos. Blunt & Richd. Washington,330.0,1682.0,330a scituate half a mile from the Main black water in Upper Parish SYCo.
10648,Richard Bennet,630.0,1682.0,630a W side of Pokatink Swamp in Lower Parish of Surry Co.
